2015 Subaru Impreza 2.0i G4 Manual AWD MY14,Manual,"

$9500*
","215,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2015-subaru-impreza-2-0i-g4-manual-awd-my14/SSE-AD-14951165/?Cr=109
2010 Subaru Impreza R G3 Manual AWD MY10,Manual,"

$9500*
","168,000 km",Sedan,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2010-subaru-impreza-r-g3-manual-awd-my10/SSE-AD-15065018/?Cr=110
2007 Subaru Impreza RS G3 Manual AWD MY08,Manual,"
$9950

","212,613 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2007-subaru-impreza-rs-g3-manual-awd-my08/OAG-AD-22018957/?Cr=111
2009 Subaru Impreza R G3 Auto AWD MY10,Automatic,"
$9990

","254,997 km",Sedan,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-auto-awd-my10/OAG-AD-21733210/?Cr=112
2009 Subaru Impreza RS G3 Manual AWD MY09,Manual,"
$9999

","241,885 km",Sedan,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rs-g3-manual-awd-my09/OAG-AD-21867651/?Cr=113
2009 Subaru Impreza R G3 Auto AWD MY09,Automatic,"

$9750*
","130,000 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-auto-awd-my09/SSE-AD-15152353/?Cr=114
2008 Subaru Impreza RS G3 Auto AWD MY08,Automatic,"

$9790*
","174,554 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2008-subaru-impreza-rs-g3-auto-awd-my08/SSE-AD-14725765/?Cr=115
2009 Subaru Impreza RX G3 Auto AWD MY09,Automatic,"

$9800*
","166,500 km",Hatch,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rx-g3-auto-awd-my09/SSE-AD-14991850/?Cr=116
2008 Subaru Impreza RS G3 Manual AWD MY09,Manual,"

$9800*
","218,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2008-subaru-impreza-rs-g3-manual-awd-my09/SSE-AD-14262676/?Cr=117
2010 Subaru Impreza RX G3 Manual AWD MY10,Manual,"

$9800*
","150,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2010-subaru-impreza-rx-g3-manual-awd-my10/SSE-AD-15189365/?Cr=118
2007 Subaru Impreza R G3 Manual AWD MY08,Manual,"

$9900*
","158,429 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2007-subaru-impreza-r-g3-manual-awd-my08/SSE-AD-15071609/?Cr=119
2007 Subaru Impreza RV S Manual AWD MY07,Manual,"

$9900*
","163,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2007-subaru-impreza-rv-s-manual-awd-my07/SSE-AD-15171882/?Cr=120
2009 Subaru Impreza R G3 Auto AWD MY09,Automatic,"

$9950*
","189,710 km",Sedan,4cyl 2.0L Petrol,TAS,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-auto-awd-my09/OAG-AD-21739457/?Cr=121
2006 Subaru Impreza R S Auto AWD MY06,Automatic,"

$9990*
","294,091 km",Hatch,4cyl 2.0L Petrol,TAS,https://www.carsales.com.au//cars/details/2006-subaru-impreza-r-s-auto-awd-my06/OAG-AD-21945390/?Cr=122
2009 Subaru Impreza R G3 Auto AWD MY09,Automatic,"

$9990*
","166,000 km",Sedan,4cyl 2.0L Petrol,WA,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-auto-awd-my09/SSE-AD-14347565/?Cr=123
2013 Subaru Impreza 2.0i G4 Auto AWD MY14,Automatic,"

$9990*
","190,000 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-auto-awd-my14/SSE-AD-14966288/?Cr=124
2002 Subaru Impreza WRX S Manual AWD MY02,Manual,"

$9990*
","310,000 km",Hatch,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2002-subaru-impreza-wrx-s-manual-awd-my02/SSE-AD-12879902/?Cr=125
2009 Subaru Impreza RS G3 Manual AWD MY09,Manual,"

$9995*
","231,585 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rs-g3-manual-awd-my09/OAG-AD-21818929/?Cr=126
2011 Subaru Impreza R Special Edition G3 Auto AWD MY11,Automatic,"

$9999*
","218,266 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-special-edition-g3-auto-awd-my11/OAG-AD-21868552/?Cr=127
2010 Subaru Impreza RS G3 Manual AWD MY10,Manual,"

$10000*
","172,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2010-subaru-impreza-rs-g3-manual-awd-my10/SSE-AD-12701875/?Cr=128
1998 Subaru Impreza WRX N Manual AWD MY98,Manual,"

$10000*
","269,000 km",Sedan,4cyl 2.0L Turbo Petrol,VIC,https://www.carsales.com.au//cars/details/1998-subaru-impreza-wrx-n-manual-awd-my98/SSE-AD-15130287/?Cr=129
2005 Subaru Impreza RS S Manual AWD MY05,Manual,"

$10000*
","204,440 km",Sedan,4cyl 2.5L Petrol,VIC,https://www.carsales.com.au//cars/details/2005-subaru-impreza-rs-s-manual-awd-my05/SSE-AD-15141779/?Cr=130
2008 Subaru Impreza R G3 Auto AWD MY09,Automatic,"

$10000*
","164,840 km",Sedan,4cyl 2.0L Petrol,ACT,https://www.carsales.com.au//cars/details/2008-subaru-impreza-r-g3-auto-awd-my09/SSE-AD-14918570/?Cr=131
2009 Subaru Impreza R G3 Manual AWD MY09,Manual,"

$10000*
","215,000 km",Hatch,4cyl 2.0L Petrol,WA,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-manual-awd-my09/SSE-AD-14612652/?Cr=132
2010 Subaru Impreza RS G3 Auto AWD MY11,Automatic,"

$10000*
","207,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2010-subaru-impreza-rs-g3-auto-awd-my11/SSE-AD-15168853/?Cr=133
2009 Subaru Impreza R G3 Auto AWD MY10,Automatic,"

$10200*
","156,820 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-auto-awd-my10/SSE-AD-14222025/?Cr=134
2008 Subaru Impreza R G3 Auto AWD MY08,Automatic,"

$10300*
","140,343 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2008-subaru-impreza-r-g3-auto-awd-my08/SSE-AD-15021150/?Cr=135
2007 Subaru Impreza R S Manual AWD MY07,Manual,"

$10300*
","175,500 km",Sedan,4cyl 2.0L Petrol,TAS,https://www.carsales.com.au//cars/details/2007-subaru-impreza-r-s-manual-awd-my07/SSE-AD-4835000/?Cr=136
2009 Subaru Impreza R G3 Auto AWD MY10,Automatic,"

$10400*
","135,600 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-auto-awd-my10/SSE-AD-15163390/?Cr=137
2005 Subaru Impreza GX S Manual AWD MY05,Manual,"
$10888

","100,628 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2005-subaru-impreza-gx-s-manual-awd-my05/OAG-AD-22034125/?Cr=138
2002 Subaru Impreza WRX S Manual AWD MY02,Manual,"

$10450*
","252,044 km",Hatch,4cyl 2.0L Turbo Petrol,WA,https://www.carsales.com.au//cars/details/2002-subaru-impreza-wrx-s-manual-awd-my02/SSE-AD-15034348/?Cr=139
2010 Subaru Impreza R G3 Auto AWD MY10,Automatic,"

$10490*
","204,525 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2010-subaru-impreza-r-g3-auto-awd-my10/OAG-AD-22019138/?Cr=140
2008 Subaru Impreza RS G3 Manual AWD MY09,Manual,"

$10500*
","164,969 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2008-subaru-impreza-rs-g3-manual-awd-my09/SSE-AD-15190283/?Cr=141
2014 Subaru Impreza 2.0i G4 Manual AWD MY14,Manual,"

$10500*
","179,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-manual-awd-my14/SSE-AD-14485362/?Cr=142
2005 Subaru Impreza WRX S Manual AWD MY05,Manual,"

$10500*
","335,000 km",Hatch,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2005-subaru-impreza-wrx-s-manual-awd-my05/SSE-AD-15173939/?Cr=143
2009 Subaru Impreza R G3 Auto AWD MY09,Automatic,"

$10500*
","147,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-auto-awd-my09/SSE-AD-15087161/?Cr=144
2013 Subaru Impreza 2.0i-L G4 Auto AWD MY14,Automatic,"

$10500*
","262,763 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-l-g4-auto-awd-my14/SSE-AD-14994843/?Cr=145
2013 Subaru Impreza 2.0i G4 Manual AWD MY13,Manual,"

$10500*
","108,000 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-manual-awd-my13/SSE-AD-14490482/?Cr=146
2013 Subaru Impreza 2.0i G4 Manual AWD MY13,Manual,"

$10500*
","163,000 km",Hatch,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-manual-awd-my13/SSE-AD-15122346/?Cr=147
2009 Subaru Impreza R G3 Auto AWD MY10,Automatic,"

$10500*
","108,000 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-auto-awd-my10/SSE-AD-15168198/?Cr=148
2001 Subaru Impreza WRX S Manual AWD MY01,Manual,"

$10500*
","316,227 km",Hatch,4cyl 2.0L Turbo Petrol,VIC,https://www.carsales.com.au//cars/details/2001-subaru-impreza-wrx-s-manual-awd-my01/SSE-AD-15148453/?Cr=149
2005 Subaru Impreza WRX S Manual AWD MY05,Manual,"

$10500*
","109,038 km",Hatch,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2005-subaru-impreza-wrx-s-manual-awd-my05/SSE-AD-15109811/?Cr=150
2012 Subaru Impreza 2.0i G4 Manual AWD MY13,Manual,"

$10500*
","154,280 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-manual-awd-my13/SSE-AD-14864161/?Cr=151
2014 Subaru Impreza 2.0i G4 Manual AWD MY14,Manual,"

$10500*
","203,000 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-manual-awd-my14/SSE-AD-14754648/?Cr=152
2009 Subaru Impreza RX G3 Auto AWD MY09,Automatic,"

$10500*
","151,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rx-g3-auto-awd-my09/SSE-AD-15011382/?Cr=153
2011 Subaru Impreza R Special Edition G3 Manual AWD MY11,Manual,"
$10999

","103,463 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-special-edition-g3-manual-awd-my11/OAG-AD-21984260/?Cr=154
2008 Subaru Impreza RS G3 Manual AWD MY08,Manual,"

$10600*
","180,125 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2008-subaru-impreza-rs-g3-manual-awd-my08/SSE-AD-15127632/?Cr=155
2008 Subaru Impreza RS G3 Manual AWD MY08,Manual,"

$10600*
","112,000 km",Hatch,4cyl 2.0L Petrol,ACT,https://www.carsales.com.au//cars/details/2008-subaru-impreza-rs-g3-manual-awd-my08/SSE-AD-14101200/?Cr=156
2011 Subaru Impreza R G3 Manual AWD MY11,Manual,"

$10750*
","147,400 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-g3-manual-awd-my11/SSE-AD-15186820/?Cr=157
2012 Subaru Impreza 2.0i-L G4 Manual AWD MY12,Manual,"

$10890*
","169,151 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-manual-awd-my12/SSE-AD-14613864/?Cr=158
2006 Subaru Impreza R S Manual AWD MY06,Manual,"

$10900*
","228,650 km",Sedan,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2006-subaru-impreza-r-s-manual-awd-my06/SSE-AD-15193545/?Cr=159
2010 Subaru Impreza R G3 Manual AWD MY10,Manual,"

$10990*
","76,000 km",Sedan,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2010-subaru-impreza-r-g3-manual-awd-my10/SSE-AD-14837654/?Cr=160
2011 Subaru Impreza R Special Edition G3 Manual AWD MY11,Manual,"

$10999*
","114,956 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-special-edition-g3-manual-awd-my11/SSE-AD-15150170/?Cr=161
2005 Subaru Impreza RS S Manual AWD MY05,Manual,"

$10999*
","150,163 km",Sedan,4cyl 2.5L Petrol,NSW,https://www.carsales.com.au//cars/details/2005-subaru-impreza-rs-s-manual-awd-my05/SSE-AD-14878256/?Cr=162
2012 Subaru Impreza 2.0i G4 Auto AWD MY12,Automatic,"

$10999*
","183,000 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-auto-awd-my12/SSE-AD-14998382/?Cr=163
2011 Subaru Impreza R Special Edition G3 Manual AWD MY11,Manual,"

$11000*
","141,500 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-special-edition-g3-manual-awd-my11/SSE-AD-15145505/?Cr=164
2009 Subaru Impreza RS G3 Auto AWD MY09,Automatic,"

$11000*
","220,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rs-g3-auto-awd-my09/SSE-AD-15127070/?Cr=165
2012 Subaru Impreza 2.0i G4 Manual AWD MY12,Manual,"

$11000*
","100,800 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-manual-awd-my12/SSE-AD-14954374/?Cr=166
2013 Subaru Impreza 2.0i G4 Manual AWD MY13,Manual,"

$11000*
","125,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-manual-awd-my13/SSE-AD-14955490/?Cr=167
2011 Subaru Impreza 2.0i G4 Auto AWD MY12,Automatic,"

$11000*
","107,000 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2011-subaru-impreza-2-0i-g4-auto-awd-my12/SSE-AD-15182397/?Cr=168
2008 Subaru Impreza RS G3 Manual AWD MY08,Manual,"

$11000*
","138,000 km",Hatch,4cyl 2.0L Petrol,WA,https://www.carsales.com.au//cars/details/2008-subaru-impreza-rs-g3-manual-awd-my08/SSE-AD-14798983/?Cr=169
2013 Subaru Impreza 2.0i G4 Manual AWD MY13,Manual,"

$11000*
","219,600 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-manual-awd-my13/SSE-AD-14761527/?Cr=170
2012 Subaru Impreza 2.0i G4 Auto AWD MY12,Automatic,"

$11000*
","132,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-auto-awd-my12/SSE-AD-14190582/?Cr=171
2011 Subaru Impreza RS G3 Auto AWD MY11,Automatic,"

$11000*
","199,000 km",Sedan,4cyl 2.0L Petrol,SA,https://www.carsales.com.au//cars/details/2011-subaru-impreza-rs-g3-auto-awd-my11/SSE-AD-15105739/?Cr=172
2011 Subaru Impreza RS G3 Manual AWD MY11,Manual,"

$11200*
","186,936 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2011-subaru-impreza-rs-g3-manual-awd-my11/SSE-AD-14455545/?Cr=173
2013 Subaru Impreza 2.0i-S G4 Auto AWD MY13,Automatic,"

$11490*
","189,365 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-s-g4-auto-awd-my13/SSE-AD-14896299/?Cr=174
2010 Subaru Impreza R G3 Manual AWD MY10,Manual,"

$11500*
","116,264 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2010-subaru-impreza-r-g3-manual-awd-my10/SSE-AD-15142827/?Cr=175
2010 Subaru Impreza RS G3 Manual AWD MY10,Manual,"

$11500*
","118,800 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2010-subaru-impreza-rs-g3-manual-awd-my10/SSE-AD-14633749/?Cr=176
2007 Subaru Impreza WRX G3 Manual AWD MY08,Manual,"

$11500*
","190,600 km",Hatch,4cyl 2.5L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2007-subaru-impreza-wrx-g3-manual-awd-my08/SSE-AD-15161499/?Cr=177
2014 Subaru Impreza 2.0i G4 Manual AWD MY14,Manual,"

$11500*
","153,725 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-manual-awd-my14/SSE-AD-14154247/?Cr=178
2011 Subaru Impreza R Special Edition G3 Manual AWD MY11,Manual,"

$11500*
","123,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-special-edition-g3-manual-awd-my11/SSE-AD-14875867/?Cr=179
2012 Subaru Impreza 2.0i G4 Manual AWD MY12,Manual,"

$11500*
","124,000 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-manual-awd-my12/SSE-AD-15166146/?Cr=180
2009 Subaru Impreza RX G3 Manual AWD MY09,Manual,"

$11500*
","120,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rx-g3-manual-awd-my09/SSE-AD-11903576/?Cr=181
2011 Subaru Impreza R G3 Auto AWD MY11,Automatic,"

$11500*
","118,000 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-g3-auto-awd-my11/SSE-AD-15085753/?Cr=182
2010 Subaru Impreza R G3 Manual AWD MY10,Manual,"
$11888

","70,885 km",Sedan,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2010-subaru-impreza-r-g3-manual-awd-my10/OAG-AD-21975533/?Cr=183
2013 Subaru Impreza 2.0i G4 Auto AWD MY13,Automatic,"

$11750*
","193,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2013-subaru-impreza-2-0i-g4-auto-awd-my13/SSE-AD-15047753/?Cr=184
2010 Subaru Impreza R G3 Auto AWD MY10,Automatic,"

$11800*
","136,660 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2010-subaru-impreza-r-g3-auto-awd-my10/SSE-AD-12670409/?Cr=185
2010 Subaru Impreza R G3 Auto AWD MY11,Automatic,"

$11800*
","101,295 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2010-subaru-impreza-r-g3-auto-awd-my11/SSE-AD-15098558/?Cr=186
2015 Subaru Impreza 2.0i G4 Auto AWD MY16,Automatic,"

$11800*
","189,000 km",Hatch,4cyl 2.0L Petrol,ACT,https://www.carsales.com.au//cars/details/2015-subaru-impreza-2-0i-g4-auto-awd-my16/SSE-AD-15137715/?Cr=187
2011 Subaru Impreza R G3 Manual AWD MY11,Manual,"

$11888*
","145,676 km",Hatch,4cyl 2.0L Petrol,WA,https://www.carsales.com.au//cars/details/2011-subaru-impreza-r-g3-manual-awd-my11/OAG-AD-20838754/?Cr=188
2012 Subaru Impreza 2.0i-S G4 Auto AWD MY12,Automatic,"

$11900*
","162,300 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-s-g4-auto-awd-my12/SSE-AD-15164163/?Cr=189
2004 Subaru Impreza WRX S Manual AWD MY05,Manual,"

$11900*
","151,000 km",Hatch,4cyl 2.0L Turbo Petrol,QLD,https://www.carsales.com.au//cars/details/2004-subaru-impreza-wrx-s-manual-awd-my05/SSE-AD-14226248/?Cr=190
2012 Subaru Impreza 2.0i-S G4 Auto AWD MY12,Automatic,"

$11995*
","258,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-s-g4-auto-awd-my12/SSE-AD-15137261/?Cr=191
2012 Subaru Impreza 2.0i G4 Auto AWD MY13,Automatic,"

$11995*
","198,521 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-auto-awd-my13/OAG-AD-21311340/?Cr=192
2014 Subaru Impreza 2.0i Luxury G4 Auto AWD MY14,Automatic,"

$11995*
","215,656 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-luxury-g4-auto-awd-my14/SSE-AD-14345130/?Cr=193
2012 Subaru Impreza 2.0i-L G4 Manual AWD MY12,Manual,"

$11999*
","162,977 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-manual-awd-my12/OAG-AD-22029540/?Cr=194
2004 Subaru Impreza WRX S Manual AWD MY05,Manual,"

$12000*
","232,886 km",Hatch,4cyl 2.0L Turbo Petrol,QLD,https://www.carsales.com.au//cars/details/2004-subaru-impreza-wrx-s-manual-awd-my05/SSE-AD-14810958/?Cr=195
2014 Subaru Impreza 2.0i G4 Manual AWD MY14,Manual,"

$12000*
","145,719 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-manual-awd-my14/SSE-AD-15029596/?Cr=196
2011 Subaru Impreza 2.0i-L G4 Auto AWD MY12,Automatic,"

$12000*
","93,467 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2011-subaru-impreza-2-0i-l-g4-auto-awd-my12/SSE-AD-15142062/?Cr=197
2008 Subaru Impreza WRX G3 Manual AWD MY08,Manual,"

$12000*
","217,000 km",Hatch,4cyl 2.5L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2008-subaru-impreza-wrx-g3-manual-awd-my08/SSE-AD-14761178/?Cr=198
2006 Subaru Impreza R S Auto AWD MY06,Automatic,"

$12000*
","119,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2006-subaru-impreza-r-s-auto-awd-my06/SSE-AD-15085077/?Cr=199
2005 Subaru Impreza WRX S Manual AWD MY06,Manual,"

$12000*
","289,281 km",Hatch,4cyl 2.5L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2005-subaru-impreza-wrx-s-manual-awd-my06/SSE-AD-14241747/?Cr=200
2009 Subaru Impreza R G3 Auto AWD MY09,Automatic,"

$12000*
","90,896 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-auto-awd-my09/SSE-AD-14819139/?Cr=201
2009 Subaru Impreza RS G3 Auto AWD MY09,Automatic,"

$12200*
","131,675 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2009-subaru-impreza-rs-g3-auto-awd-my09/SSE-AD-15123310/?Cr=202
2012 Subaru Impreza 2.0i G4 Auto AWD MY13,Automatic,"

$12300*
","85,908 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-g4-auto-awd-my13/SSE-AD-14969869/?Cr=203
2011 Subaru Impreza RS G3 Manual AWD MY11,Manual,"

$12388*
","145,000 km",Hatch,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2011-subaru-impreza-rs-g3-manual-awd-my11/SSE-AD-13303866/?Cr=204
2007 Subaru Impreza RS G3 Manual AWD MY08,Manual,"
$12990

","245,874 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2007-subaru-impreza-rs-g3-manual-awd-my08/OAG-AD-22016884/?Cr=205
2008 Subaru Impreza WRX G3 Manual AWD MY08,Manual,"

$12500*
","135,500 km",Hatch,4cyl 2.5L Turbo Petrol,VIC,https://www.carsales.com.au//cars/details/2008-subaru-impreza-wrx-g3-manual-awd-my08/SSE-AD-15058436/?Cr=206
2010 Subaru Impreza R G3 Auto AWD MY11,Automatic,"

$12500*
","109,443 km",Hatch,4cyl 2.0L Petrol,WA,https://www.carsales.com.au//cars/details/2010-subaru-impreza-r-g3-auto-awd-my11/SSE-AD-15053400/?Cr=207
2010 Subaru Impreza R G3 Auto AWD MY10,Automatic,"

$12500*
","81,000 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2010-subaru-impreza-r-g3-auto-awd-my10/SSE-AD-3735671/?Cr=208
2003 Subaru Impreza WRX S Manual AWD MY03,Manual,"

$12500*
","241,000 km",Sedan,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2003-subaru-impreza-wrx-s-manual-awd-my03/SSE-AD-14392074/?Cr=209
2012 Subaru Impreza 2.0i-L G4 Auto AWD MY13,Automatic,"

$12500*
","142,443 km",Hatch,4cyl 2.0L Petrol,QLD,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-auto-awd-my13/SSE-AD-14779686/?Cr=210
2009 Subaru Impreza R G3 Manual AWD MY10,Manual,"

$12500*
","73,000 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-manual-awd-my10/SSE-AD-13440656/?Cr=211
2009 Subaru Impreza R G3 Manual AWD MY10,Manual,"

$12500*
","96,437 km",Sedan,4cyl 2.0L Petrol,NSW,https://www.carsales.com.au//cars/details/2009-subaru-impreza-r-g3-manual-awd-my10/SSE-AD-13708155/?Cr=212
2012 Subaru Impreza 2.0i-L G4 Manual AWD MY12,Manual,"

$12500*
","118,642 km",Hatch,4cyl 2.0L Petrol,VIC,https://www.carsales.com.au//cars/details/2012-subaru-impreza-2-0i-l-g4-manual-awd-my12/SSE-AD-12768374/?Cr=213
2001 Subaru Impreza WRX S Manual AWD MY02,Manual,"

$12500*
","260,000 km",Sedan,4cyl 2.0L Turbo Petrol,NSW,https://www.carsales.com.au//cars/details/2001-subaru-impreza-wrx-s-manual-awd-my02/SSE-AD-15022528/?Cr=214
2014 Subaru Impreza 2.0i G4 Manual AWD MY14,Manual,"

$12800*
","168,000 km",Hatch,4cyl 2.0L Petrol,ACT,https://www.carsales.com.au//cars/details/2014-subaru-impreza-2-0i-g4-manual-awd-my14/SSE-AD-15099551/?Cr=215
